id,body,created_at
592353968,"$djt hates Elon $tsla 

Elon is Trumps pawn. Using him for everything he’s worth, and Elon loves it. Loving EV credits is 1/3 of Teslas revs. Ouch 

Look at Elon. What a robot 🤖 $arkk $djia $TICK",2024-11-13T15:30:06Z
592353854,$TSLA they can t hold this garbage at this level can t wait for the fall. will be epic,2024-11-13T15:29:44Z
592353826,$TSLA $350 on it ways,2024-11-13T15:29:38Z
592353777,$TSLA keep watching 👀🔥,2024-11-13T15:29:31Z
592353706,$TSLA,2024-11-13T15:29:19Z
592353500,$AAPL $MSFT $NVDA $SPY $TSLA Taking the rest of the day off with another HUGE 💰💰💰 GLA!!!,2024-11-13T15:28:39Z
592353411,$TSLA annnnnd another W sold,2024-11-13T15:28:21Z
592353399,$TSLA buy,2024-11-13T15:28:19Z
592353333,"$TSLA Buy back now at 331 if you want, hit Follow to get my alerts on time for free and make money",2024-11-13T15:28:08Z
592353140,$TSLA easiest buy I’ve ever seen,2024-11-13T15:27:32Z
592353134,$TSLA,2024-11-13T15:27:30Z
592353119,$TSLA diamond hands,2024-11-13T15:27:29Z
592353110,$TSLA  Correction this play is for 29th Nov expiration,2024-11-13T15:27:28Z
592353063,$TSLA $DJT always a trap for the shorties…. so love it ! ♥️🇺🇸,2024-11-13T15:27:20Z
592353051,$TSLA FAKE drop!! Shorts are crying 😆,2024-11-13T15:27:18Z
592352899,$TSLA when they break? I sure don&#39;t wanna be on that one,2024-11-13T15:26:54Z
592352852,$TSLA,2024-11-13T15:26:46Z
592352824,$TSLA LIE IS OVER,2024-11-13T15:26:41Z
592352813,$PLTR how is $TSLA dropping and this pltr is raising who knows but as long as this stock gives free money for call buyers who cares,2024-11-13T15:26:40Z
592352808,$TSLA https://youtu.be/YkcuG0GjTUU?si=rQw6sy__ijA2cujQ,2024-11-13T15:26:39Z
592352799,$TSLA GRAB THE DIPPPPPP,2024-11-13T15:26:36Z
592352768,$AGRI $BTC.X $DOGE.X $SHIB.X $TSLA  That&#39;s the ticket my brother. Just buy and hold. We get RICH.,2024-11-13T15:26:31Z
592352732,$TSLA before 400.00 we have to go through the shake and bake.. its the rule!,2024-11-13T15:26:22Z
592352729,$TSLA Breaking news! The bottom has been confirmed ✅,2024-11-13T15:26:21Z
592352674,$TSLA this is what happens if a lot of retailers start buying the stock 🤮,2024-11-13T15:26:11Z
592352641,$TSLA 4 support popped. Bools are desillusional,2024-11-13T15:26:06Z
592352637,$TSLA please go back up you piece of 💩,2024-11-13T15:26:06Z
592352566,$TSLA RED COMING,2024-11-13T15:25:53Z
592352547,"$TSLA if the chips are down 
and the quid doesn&#39;t pro 
then the power alliance formed 
will surely, simply go",2024-11-13T15:25:50Z
592352537,$SAVEQ $TSLA Tesla and spirit merger,2024-11-13T15:25:48Z
592352513,$TSLA It has one major challenge...not selling cars. Sold 1.8million cars last year and sold just 1.3million Jan-Sep 2024. Forget about growth over 2023.,2024-11-13T15:25:44Z
592352499,$TSLA moving some of this to $nio er crushing next week,2024-11-13T15:25:42Z
592352437,$TSLA you know what rollercoasters do when they go downhill right? 🤫 🎢,2024-11-13T15:25:33Z
592352426,$AGRI $BTC.X $DOGE.X $SHIB.X $TSLA ☀️💎🌱🚀🚀🚀🚀,2024-11-13T15:25:32Z
592352377,My $TSLA,2024-11-13T15:25:23Z
592352365,$TSLA about to rebound and erase all of those losses in 10 minutes,2024-11-13T15:25:21Z
592352332,$TSLA btc is over 90k we will close 350,2024-11-13T15:25:13Z
592352303,$TSLA This needs to go below $300.,2024-11-13T15:25:08Z
592352268,$TSLA  meh...I&#39;ll win...,2024-11-13T15:25:02Z
592352227,$TSLA ($AMZN) holding  mega cap up,2024-11-13T15:24:55Z
592352225,$NVDA Bulls in Control Above 150.2 Breakout. Bears in Control Below 148 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:24:54Z
592352187,$TSLA 350$ today ☝ 🤠,2024-11-13T15:24:49Z
592352162,$TSLA oversold. Low rsi,2024-11-13T15:24:46Z
592352145,$TSLA,2024-11-13T15:24:44Z
592352139,$TSLA Crooks are playing the 300P for this week. Sources citing opposition is planning on bringing charges of conflict of interest IF Elon takes the DOGE job and benefit his holdings.,2024-11-13T15:24:43Z
592352116,$TSLA lmfao,2024-11-13T15:24:38Z
592352094,$TSLA having a massive flush.,2024-11-13T15:24:35Z
592352046,$RUM $DJT $TSLA $MAGA,2024-11-13T15:24:24Z
592352045,"$TSLA 
Quick snipe.",2024-11-13T15:24:24Z
592351966,$MAXN $MAXN $TSLA solar play,2024-11-13T15:24:10Z
592351949,$TSLA in with 11/22 $360c,2024-11-13T15:24:08Z
592351925,"$TSLA yall didn&#39;t hear the news??? 
 
https://stocktwits.com/news-articles/markets/equity/tesla-rebounds-after-trump-appoints-musk-to-doge/cJ4jeEXROC",2024-11-13T15:24:03Z
592351899,$TSLA Take out  target $323.31 (previous session low),2024-11-13T15:23:59Z
592351881,$TSLA Down today but up 50% in two weeks so who’s the real winners 😌,2024-11-13T15:23:55Z
592351865,"$TSLA give it to me! the more it drops, the more I buy.",2024-11-13T15:23:53Z
592351787,$TSLA just a consulting gig,2024-11-13T15:23:38Z
592351748,"$TSLA stop following Cramer and Kathy Woods. Follow me, I&#39;m always correct.",2024-11-13T15:23:28Z
592351744,"Lmaooooo 

Call me Elon Thrust bro

https://www.instagram.com/reel/DB4E-iwPhxz/?igsh=NW5sYmVqa3lxdG9q

$TSLA",2024-11-13T15:23:28Z
592351733,$TSLA,2024-11-13T15:23:26Z
592351732,$MSFT Bulls in Control Above 423.7 Breakout. Bears in Control Below 419.6 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:23:26Z
592351729,$TSLA don’t forget where you heard it first! ✌🏼,2024-11-13T15:23:26Z
592351680,"@jenbunn @judgeyoung2 @Alvi722 @Ollip @EBE_Day @ribbey @TraderRapp @tonyctl @Luckyskills007 @lukenight 
$tsla
left fkng 15,000 on fkng table now! fml",2024-11-13T15:23:17Z
592351658,$TSLA 4.80-10.90,2024-11-13T15:23:14Z
592351638,$TSLA any chance this piece of shit goes up again today or should I just fucking jump off a bridge already 😒,2024-11-13T15:23:08Z
592351631,$TSLA time for the 5 percent down,2024-11-13T15:23:07Z
592351565,"$TSLA buy the dip, Elon is effectively vice president now.  
Quid pro quo 🚀🚀😜",2024-11-13T15:22:56Z
592351556,$tsla sucked in retail at open!,2024-11-13T15:22:55Z
592351551,"$TSLA #TREE ceo takes salary in shares. Let that sink in. #LendingTree stock down despite top &amp; bottom earnings beat, raised guidance &amp; upgrades pt to 78. Slowly grinding now and will be in triple digits next year",2024-11-13T15:22:54Z
592351513,$TSLA They intend to put Elon in a government position where he can affect policy that will only end up benefiting his companies. How is this going fucking down today?,2024-11-13T15:22:46Z
592351505,$TSLA Green to Deep Red. Like Gucci,2024-11-13T15:22:45Z
592351494,$TSLA uh oh,2024-11-13T15:22:43Z
592351487,We are in the red people....318 here we come. $TSLA,2024-11-13T15:22:42Z
592351424,$TSLA Just ignoring macd and making sure you losing money trying to look for signals.   $MSTR is the play today.,2024-11-13T15:22:32Z
592351418,"$TSLA sorry bulls. I warned you, you didn&#39;t care.",2024-11-13T15:22:32Z
592351390,$TSLA this was disappointing tbh,2024-11-13T15:22:28Z
592351382,$TSLA APLD IS MOVING UP NOW! HUGE CONTRACT COMING FROM HYPERSCALER..!,2024-11-13T15:22:26Z
592351377,"$TSLA the  patience  paid  off,  i  knew this  wouldnt  hold  up  here  for  too  long",2024-11-13T15:22:25Z
592351375,$TSLA,2024-11-13T15:22:24Z
592351363,"$TSLA down $15 in 15 minutes. 
 
INSANITY",2024-11-13T15:22:23Z
592351351,$TSLA 40 min of pure selling…. You don t see this everyday,2024-11-13T15:22:20Z
592351335,$TSLA and red 🥳😅,2024-11-13T15:22:18Z
592351323,$TSLA,2024-11-13T15:22:14Z
592351312,$TSLA I like $313.94.  To the tee of the trend line.  Maybe tomorrow.,2024-11-13T15:22:11Z
592351300,$TSLA 🩸🩸🩸🩸🤑🤑🤑🤑🤑🤑🤑,2024-11-13T15:22:09Z
592351290,$TSLA RED,2024-11-13T15:22:06Z
592351260,"$TSLA YO WHERE ARE THOSE $400 TOMORROW MORONS LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL  
 
 
AAGAGAGAAHAHAHAHAHAEHH IM DYING",2024-11-13T15:22:01Z
592351258,"$TSLA RIP call holders. In Spanish, they call them “pendejos”",2024-11-13T15:22:01Z
592351221,"$TSLA $RIVN $QQQ $SPY $NVDA 

Elon trying to save his saving as he saw this trend in summer. That won’t save the fundamentals of company based on false hope and promises of trillions of imaginary dollars.

https://arstechnica.com/cars/2024/06/ev-sales-slowdown-is-mostly-a-tesla-problem-according-to-sales-data/",2024-11-13T15:21:54Z
592351213,$TSLA damn,2024-11-13T15:21:52Z
592351176,$TSLA can only think of gap filled at 325,2024-11-13T15:21:48Z
592351160,$NFLX Bulls in Control Above 827 Breakout. Bears in Control Below 818.5 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:21:46Z
592351138,"$TSLA 

Yesterday,

It is $366 (overnight) to $327

Today,

It is $344 to $330 

Tomorrow, 

🤔🤔🤔🤔

And some bulls bought $400 EOW 😳",2024-11-13T15:21:41Z
592351127,"$TSLA This is not looking good. It is not able to push through resistance at $345, and support is very deep at $275.",2024-11-13T15:21:40Z
592351123,$TSLA BEST DAY!,2024-11-13T15:21:39Z
592351107,$TSLA have a look at the RSI and volume. All you need to know!,2024-11-13T15:21:36Z
592351077,$TSLA said 2 days ago that $320 is my entry in TESLA shares; yesterday $326 was my entry in $TSLL $20 calls; the next leg up is to $387 for December so get ready to buy slowly,2024-11-13T15:21:31Z
592351072,$TSLA lol.,2024-11-13T15:21:29Z
592351050,"$MVST solid state battery, AI, and self driving stock. Get in before it&#39;s too late, already up 300%. Buyout rumor of $10. Mother of all short squeezes. $GME $AMC $TSLA $DOGE.X",2024-11-13T15:21:25Z
592350984,"$TSLA yes, a very popcorn moment. bless you brotha!",2024-11-13T15:21:15Z
592350939,$TSLA shorts are paying with fire here!,2024-11-13T15:21:08Z
592350933,$TSLA will move to $350 next week,2024-11-13T15:21:06Z
592350920,$TSLA Guys what just happened?  Why the so quick drop?,2024-11-13T15:21:04Z
592350919,$TSLA That 1 hour candle doesn&#39;t look good.,2024-11-13T15:21:04Z
592350837,$TSLA 🤦🏻‍♂️,2024-11-13T15:20:49Z
592350824,$TSLA stock market is about to crash,2024-11-13T15:20:47Z
592350794,"$MYNDF $BTC.X $TSLA Ok this is nuts.  Is money literally just sitting here waiting to be taken?  This MYND company issuing shares for 71 cents, but it&#39;s trading at 5 cents.  I&#39;ve been loading up.  This is insane free money.   
 
I can only find this stock on the Canadian market and pink sheet American market.  Easy money to be made.",2024-11-13T15:20:41Z
592350783,$TSLA come on man  do you think you can get hit in the head by the camera?,2024-11-13T15:20:39Z
592350731,$TSLA pathetic,2024-11-13T15:20:29Z
592350721,$TSLA,2024-11-13T15:20:28Z
592350652,$PLTR lol look at $TSLA Holy shit dropped harsh and we still alive with huge green $SPY $QQQ,2024-11-13T15:20:16Z
592350592,$TSLA still up 0.16% 😂,2024-11-13T15:20:04Z
592350557,$AMD Bulls in Control Above 144 Breakout. Bears in Control Below 141.6 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:19:59Z
592350542,"$TSLA easy  money, parabolic  with  TSLQ",2024-11-13T15:19:55Z
592350532,$TSLA puts go BRRRRRRRR,2024-11-13T15:19:53Z
592350524,"$TSLA 
Elon selling",2024-11-13T15:19:52Z
592350490,"$TSLA Building a base in this range is exactly what bulls wanted to see, so don&#39;t cry for us! Most bulls are seeing red across their entire portfolio right now except for 1 name 😉",2024-11-13T15:19:47Z
592350462,$TSLA GET OUT,2024-11-13T15:19:40Z
592350405,$TSLA approaching yesterday&#39;s close,2024-11-13T15:19:31Z
592350388,$TSLA Almost 0.00000% fools. we going red,2024-11-13T15:19:28Z
592350381,$TSLA 💰💰💰🚀,2024-11-13T15:19:27Z
592350358,$TSLA What a bull trap.  Don&#39;t see a 15 dollar rug pull every day.,2024-11-13T15:19:23Z
592350350,$TSLA,2024-11-13T15:19:23Z
592350314,$TSLA yooo. $325 coming? ALL MONEY ARE FLOWING into $DOGE.X $BTC.X,2024-11-13T15:19:16Z
592350292,"$TSLA 330 reach, 325 next?",2024-11-13T15:19:12Z
592350231,$TSLA Elon needs to sell big for tax. He pays $10 billion in taxes.,2024-11-13T15:19:00Z
592350222,"@jenbunn @indievestments @judgeyoung2 @Alvi722 @Ollip @EBE_Day @ribbey @TraderRapp @tonyctl @lukenight 

missed $mstr and $coin rug $10+ too

the $tsla 315 poots cubie had overnight went down to 1.60s and doubled from outta gate. 
could played that jen😅🙄.
Anyway sold at 3.60, only -$90, not bad there🤭😅",2024-11-13T15:18:59Z
592350147,"$TSLA 4 hr 
#insertemojihere",2024-11-13T15:18:46Z
592350056,"$TSLA 
Any green candles for the rest of the day?",2024-11-13T15:18:29Z
592350043,$TSLA resume the tanking to 320,2024-11-13T15:18:26Z
592350023,"$DJT $TSLA Musk to a politician in US administration: You are fired!   
Politician: why? I have to care about my family, dont do that pls.  
Musk: who you think i am? I fired plenty folks on Tesla, on Twitter, and now im firing you.  
Politician: but people think you are social thinking person. 
Musk: haha really? they can think whatever they want, we have free speech. 
Politician: free speech doesnt mean that you make  people free from their jobs! 
Musk: ups, i dont know what to answer. Gime a Mars-ticket.",2024-11-13T15:18:23Z
592350014,$META Bulls in Control Above 586.5 Breakout. Bears in Control Below 578.5 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:18:22Z
592349994,"$TSLA: Feels heavy here. Should make its way to retest 321 level, which would be healthy 
$SPY 
https://share.trendspider.com/chart/TSLA/52149g0zafs",2024-11-13T15:18:18Z
592349969,$TSLA,2024-11-13T15:18:15Z
592349948,$TSLA Swimming with the sharks without gear is danger. I bet someone has sharted they pants an thrown the CPU today.,2024-11-13T15:18:10Z
592349947,$TSLA lower.,2024-11-13T15:18:10Z
592349909,$MVST This stock is up 300% on a $10 buyout rumor. Hasn&#39;t even touched $1 yet. Get in before it&#39;s too late $DOGE.X $BTC.X $RKLB $TSLA,2024-11-13T15:18:02Z
592349895,$GME its time to squeeze GME.    $TSLA GANG,2024-11-13T15:17:59Z
592349852,$TSLA where are the market opening bulls at ? How are your contracts doing for the day ?,2024-11-13T15:17:51Z
592349841,$TSLA what do you mean? this rally to 360 was because of that but its done! wait for it to fill all gaps to the downside before going long again. GLTA!,2024-11-13T15:17:50Z
592349776,$TSLA Rebound ☝🤠,2024-11-13T15:17:36Z
592349758,$TSLA all pm gains gone poof.💨,2024-11-13T15:17:33Z
592349588,$TSLA,2024-11-13T15:17:03Z
592349586,$TSLA is the  Elon / Trump Momentum finally done short term?,2024-11-13T15:17:03Z
592349566,$TSLA Here is 15 minute chart. It is going down for now.,2024-11-13T15:16:59Z
592349557,$TSLA Who are you? What do you know?You could use another .000001% of Musks IQ and more so is another .0000001% of his wealth too. Lol,2024-11-13T15:16:58Z
592349550,$TSLA they don&#39;t even know what that means. They go by minute charts 🙈,2024-11-13T15:16:57Z
592349538,$TSLA this is a highly questionable situation here...none of the news i&#39;m reading about his company justifies this stock price. tesla car sales tanked in October...Can&#39;t wait to see how this &quot;poker move for the ages&quot; plays out fundamentally for Tesla ...,2024-11-13T15:16:56Z
592349522,$TSLA can’t be green everyday. It’s ok bulls will be back soon.,2024-11-13T15:16:53Z
592349515,$TSLA when it bounces y’all be crying to your momma,2024-11-13T15:16:52Z
592349453,"All my positions are locked and today’s a profit taking day from yesterday. 
$Meta I’m pissed took a L and I don’t like those. 
$SPY $QQQ $TSLA $MSCI",2024-11-13T15:16:38Z
592349437,$TSLA RIP all the shaken out bulls who were too scared to stay on the ride with us to ATH.,2024-11-13T15:16:37Z
592349416,$TSLA indeed!,2024-11-13T15:16:33Z
592349414,$TSLA Elon may have to start selling shares due to government involvement,2024-11-13T15:16:32Z
592349384,$TSLA Red here after that pump to $344 absolutely crushes the bulls sentiment,2024-11-13T15:16:28Z
592349368,$TSLA your betting against trumps bff risky,2024-11-13T15:16:25Z
592349365,$TSLA almost there ✌🏼,2024-11-13T15:16:24Z
592349352,$TSLA let’s go down! $10K day,2024-11-13T15:16:22Z
592349289,$TSLA not even oversold for the day lol,2024-11-13T15:16:11Z
592349286,"$TSLA $SPY $QQQ

todays trade. Nothing to special. Quick trades in minute for a net profit of $854.25. Follow as a document my journey calling all entries and exit as I go.  Don’t forget to turn on the notifications.

* this is not financial advice",2024-11-13T15:16:10Z
592349282,$TSLA Deport short sellers!,2024-11-13T15:16:08Z
592349243,@Flojo2018 Keep watching $TSLA with $SPY &amp; $QQQ if momentum all insync should get a nice move. Currently still holding up... just... it&#39;s also Low of CPR. Obviously can be reversal if no breakdown but watch indices for confluence.,2024-11-13T15:16:01Z
592349167,$TSLA Never underestimate the power of technicals !,2024-11-13T15:15:49Z
592349130,$TSLA 😂 buy back at 251 man. this shit is going to crash and burn i think. maybe not today but by Jan,2024-11-13T15:15:41Z
592349110,"$TSLA 327,87 on sight",2024-11-13T15:15:38Z
592349051,$TSLA rally was total head fake........,2024-11-13T15:15:28Z
592349019,$TSLA not even a bounce,2024-11-13T15:15:23Z
592348993,"$TSLA $SPY $QQQ $DIA $NVDA 

This guy want full self driving killing innocent people.

Tesla said on Wednesday it was recalling 2,431 Cybertruck electric pickup trucks in the United States as loss of drive power could increase the risk of a crash, in its sixth such move this year.

Last month, the EV maker said it would recall more than 27,000 Cybertrucks in the United States due to delayed rear-view camera images that could impair driver visibility and increase crash risks.",2024-11-13T15:15:18Z
592348975,"Waiting for $TSLA to act right. Somebody here will say “you should’ve known it was going lower when it broke below 317” 
Whoops!!! 😤🐺",2024-11-13T15:15:15Z
592348960,$TSLA Bright Red ♥️🍒 on deck,2024-11-13T15:15:13Z
592348926,$TSLA it’s only money,2024-11-13T15:15:07Z
592348914,$TSLA at 99 I&#39;ll be a millionaire. I do believe this ticker will be close to that prior to inauguration,2024-11-13T15:15:04Z
592348905,"$TSLA 330, 320,302 295. Whenever 330 breaks",2024-11-13T15:15:03Z
592348867,$TSLA,2024-11-13T15:14:57Z
592348841,$TSLA ayyy 😅,2024-11-13T15:14:53Z
592348813,$TSLA Possible ?,2024-11-13T15:14:46Z
592348736,$TSLA 😮‍💨🎯👀Exactly,2024-11-13T15:14:31Z
592348731,$TSLA RIP,2024-11-13T15:14:30Z
592348706,$TSLA Well that was entertaining lol,2024-11-13T15:14:26Z
592348677,$TSLA,2024-11-13T15:14:21Z
592348646,$TSLA bull trap,2024-11-13T15:14:15Z
592348632,$TSLA this is nothing.  EV tax credit repeal takes this to 99/share so fast they&#39;ll have to halt the ticker.,2024-11-13T15:14:12Z
592348625,$TSLA now thats what i call a helluva dump,2024-11-13T15:14:11Z
592348596,$TSLA,2024-11-13T15:14:06Z
592348579,$TSLA see 350$ today ☝ 🤠🚀,2024-11-13T15:14:03Z
592348564,$TSLA nasty pop back up to open prices i think bears be careful!! 📈🤑🤑,2024-11-13T15:14:02Z
592348532,$TSLA give  me  a small  bounce  so  i  can  reload  more  TSLQ,2024-11-13T15:13:57Z
592348528,$TSLA Pump and dump red candles all the way after first 5 mins,2024-11-13T15:13:56Z
592348511,"$SPY $AAPL $TSLA $NVDA $MSFT

This is what it’s all about… getting that 💰💰💰

Hell yea bro! Love to see it! 🙌",2024-11-13T15:13:53Z
592348490,$COIN might even dip to 200. But this and $TSLA I don&#39;t give a crap. Long term,2024-11-13T15:13:49Z
592348489,$TSLA Guys what just happened?  Any idea why dropped?,2024-11-13T15:13:49Z
592348431,"$TSLA the crypto bros as government officials. Ya, what can go wrong. 😑",2024-11-13T15:13:40Z
592348367,Patience... $325 its coming $TSLA,2024-11-13T15:13:31Z
592348342,"$TSLA 
 

TSLA 31% 🟢💰

SPY 22% 🟢💰",2024-11-13T15:13:27Z
592348323,"$TSLA #TREE ceo takes salary in shares. Let that sink in. #LendingTree stock down despite top &amp; bottom earnings beat, raised guidance &amp; upgrades pt to 78$. Slowly grinding now and will be in triple digits next year.",2024-11-13T15:13:25Z
592348316,$TSLA Were the blue laser eyes NUBURU the whole time!? Acquisition coming? NUBURU looks like preparing for M&amp;A 👀,2024-11-13T15:13:24Z
592348308,$TSLA nothing special here today folks. No legs to go up and will gradually fade to $320!! I’m in deep red with my calls. Hoping for a miracle 💎💎🙌🙌,2024-11-13T15:13:23Z
592348262,"$TSLA its not too late to sell your t
$tsla shares and dump it in $btc

tesla already peaked",2024-11-13T15:13:15Z
592348204,$TSLA CPI report had certain data their not liking? it’s mix match as it has been for two years,2024-11-13T15:13:04Z
592348148,$TSLA and sold. Done for the day. Easy $800 bucks. Thanks for playing,2024-11-13T15:12:57Z
592348130,$DJT $TSLA LOVE IT👍🏻🏆🇺🇸,2024-11-13T15:12:54Z
592348123,$TSLA buy buy buy,2024-11-13T15:12:53Z
592348085,$TSLA this is just crazy! After good news… wild. Bears eating today,2024-11-13T15:12:47Z
592348060,$TSLA Breaking $330 will really have it slide down there….,2024-11-13T15:12:44Z
592348055,$AMZN Bulls in Control Above 210.6 Breakout. Bears in Control Below 208.2 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:12:43Z
592348047,"$TSLA when you sell $TSLA it’s instant regrets, everyone knows this will be the most valuable company in our lifetime",2024-11-13T15:12:43Z
592348033,$TSLA downward pressure is greater than $SPY,2024-11-13T15:12:41Z
592347984,"$TSLA 

https://flip.it/OqQeH-",2024-11-13T15:12:31Z
592347939,$TSLA heavily shorted!,2024-11-13T15:12:25Z
592347932,$SMCI I have seen uncertainty fuck a company aka $TSLA but not 95% of market cap without a material event,2024-11-13T15:12:22Z
592347908,$TSLA that candle is the chart killer,2024-11-13T15:12:19Z
592347849,$TSLA Some thought I said 381.,2024-11-13T15:12:10Z
592347832,$TSLA in some puts on this pop. Follow me and turn on notification. To follow my trades. This is not financial advice,2024-11-13T15:12:07Z
592347814,"$SPY 

TARGET REACHED 🎯 

Cashed out for &gt;100% profit!

$AAPL $MSFT $NVDA $TSLA",2024-11-13T15:12:04Z
592347752,$TSLA Don’t be fools! Elon Musk is running the country now!,2024-11-13T15:11:55Z
592347626,$TSLA bitcoin is 91k tesla must be 350,2024-11-13T15:11:35Z
592347576,$TSLA nice pop after touchdown. Join me for amazing levels predictions!,2024-11-13T15:11:29Z
592347565,$TSLA ok im mad,2024-11-13T15:11:27Z
592347533,$TSLA back to 350 we go,2024-11-13T15:11:22Z
592347451,$DIA Bulls in Control Above 441.2 Breakout. Bears in Control Below 438.6 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:11:10Z
592347398,$TSLA bad news,2024-11-13T15:11:02Z
592347376,$TSLA caught the bounce,2024-11-13T15:11:00Z
592347367,$TSLA  this is Tesla we are talking about it can go down as fast as it go up,2024-11-13T15:10:59Z
592347365,$TSLA it’s a wild ride,2024-11-13T15:10:59Z
592347358,$TSLA reversal time,2024-11-13T15:10:58Z
592347323,$TSLA oopsies,2024-11-13T15:10:52Z
592347215,$TSLA $400 by january,2024-11-13T15:10:40Z
592347198,$TSLA Good news all round and its getting killed 🤯🩸,2024-11-13T15:10:37Z
592347161,$TSLA $322 is the next support won’t take long to be there again,2024-11-13T15:10:33Z
592347110,$TSLA Jesus what just happened. Crazy manipulation,2024-11-13T15:10:22Z
592347102,$TSLA here comes the V,2024-11-13T15:10:21Z
592347068,$TSLA below $330 $320 will be incoming,2024-11-13T15:10:15Z
592347058,$TSLA $350 EOW,2024-11-13T15:10:14Z
592347053,$TSLA trading school,2024-11-13T15:10:13Z
592347041,$TSLA  OOOF!,2024-11-13T15:10:10Z
592346981,$TSLA bottom is in!!! Reversal confirmed by Elon Trump!!!,2024-11-13T15:10:01Z
592346953,"$TSLA I am a bull for Tesla but clearly market is playing games. I believe it will go to 1000$ one day but not now. Unless you are rich to forgot about this investment, take your profit.",2024-11-13T15:09:56Z
592346921,"@judgeyoung2 @indievestments @Alvi722 @jenbunn @EBE_Day @Ollip @ribbey @TraderRapp @tonyctl @lukenight 
$tsla
cubie gonna be lamenting this one rest day, when cubie says go large. cubie gives high probability making money, duh😬🫡",2024-11-13T15:09:52Z
592346918,$IWM Bulls in Control Above 240 Breakout. Bears in Control Below 237.8 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $AAPL $TSLA,2024-11-13T15:09:51Z
592346897,$TSLA wtf where was 344,2024-11-13T15:09:47Z
592346886,$TSLA No likee? 😂,2024-11-13T15:09:46Z
592346878,$TSLA  couldnt have played it any better,2024-11-13T15:09:44Z
592346872,$TSLA i don&#39;t see this ending well for most traders here.,2024-11-13T15:09:43Z
592346854,$TSLA watch out for the bounce,2024-11-13T15:09:41Z
592346820,"$TSLA my puts expire close to February. I don&#39;t sweat or shit my pants due to greed, unlike some others 👇",2024-11-13T15:09:34Z
592346755,$TSLA let’s go below $228 already,2024-11-13T15:09:24Z
592346754,$TSLA TANKING,2024-11-13T15:09:24Z
592346732,$TSLA Face ripping V coming while the shorts get greedy with this drop,2024-11-13T15:09:21Z
592346663,$TSLA 😂😂😂😂😂😂😂😂😂😂,2024-11-13T15:09:12Z
592346592,$tsla 320 puts coming in,2024-11-13T15:09:01Z
592346415,$TSLA like  I said dead cat bounce tanking in the afternoon,2024-11-13T15:08:35Z
592346375,$TSLA be nice to see some red,2024-11-13T15:08:28Z
592346361,$TSLA everyone go to $RIVN or something?,2024-11-13T15:08:26Z
592346339,"$TSLA 
Get out now you greedy pigs .. you had your fun .. be smart .. take profits now",2024-11-13T15:08:23Z
592346304,$TSLA what happened to all the bulls 45 min ago?,2024-11-13T15:08:16Z
592346290,$TSLA put baby 😅,2024-11-13T15:08:14Z
592346127,$TSLA we thank for this kind of guys…. They give is their money lol,2024-11-13T15:07:48Z
592346097,$TSLA touch down,2024-11-13T15:07:44Z
592346087,"$TSLA the new corrective sequence started after making previous B , which is now X.    WXY formation with Y target at 309.",2024-11-13T15:07:43Z
592346047,"$TSLA LOL, LOSERS.",2024-11-13T15:07:36Z
592346029,$TSLA 334 is either support or resistance now. below 334 is 325 support,2024-11-13T15:07:34Z
592346025,$TSLA More please,2024-11-13T15:07:33Z
592346023,$TSLA local correction back to 328 before testing lower levels. Get out or shit your pants / panties,2024-11-13T15:07:33Z
592345998,$TSLA Bulls in Control Above 341.25 Breakout. Bears in Control Below 330.5 Breakdown. Play the Break/Retest or Reversal/Reclaim. $SPY $QQQ $UVXY $AAPL,2024-11-13T15:07:30Z
592345979,"$TSLA for short term, upward trajectory is limited. Downward spiral is unlimited.",2024-11-13T15:07:27Z
592345927,"$TSLA *SEZL* ((SEZZLE)) BNPL breakout confirmed again 20% short probably after Fridays ru nup, only $2 BIL market cap and KLARNA wants to IPO at $20 BIL and aren&#39;t profitable annually. BOOM",2024-11-13T15:07:18Z
592345860,"Nice pop at open . Now it’s getting heavy .  Watch that 331 level . See how it handles it. If sellers take over could test 5 day 326 

$tsla",2024-11-13T15:07:09Z
592345799,"$TSLA 
Welcome to meme stock trading .. the dump will start to mirror the pump",2024-11-13T15:06:57Z
592345771,$TSLA last Wednesday,2024-11-13T15:06:54Z
592345757,$TSLA here it comes?,2024-11-13T15:06:52Z
592345726,$LCID quality cars and backed by PIF. This will challenge Tesla one day $TSLA,2024-11-13T15:06:47Z
